,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
17,Fri Jan 24 18:57:32 +0000 2020,1220782704331018241,1220782704331018241,@maxwelld90 @CharlotteHase @tudelft Awesome!,False,"[36, 44]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207446767870034e+18,1220744676787003397,121709074.0,121709074,maxwelld90,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'maxwelld90', 'name': 'David Maxwell 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🇮🇪🇪🇺', 'id': 121709074, 'id_str': '121709074', 'indices': [0, 11]}, {'screen_name': 'CharlotteHase', 'name': 'Claudia Hauff', 'id': 305474242, 'id_str': '305474242', 'indices': [12, 26]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [27, 35]}]",[],en,recent,269930404,269930404,Stuart Mackie,sw_mackie,Glasgow,Data Scientist @UniStrathclyde @BiPSolutions,https://t.co/3FrwFBZ8fc,[],False,240,325,6,Mon Mar 21 18:19:56 +0000 2011,615,,,True,False,240,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000270479028/da0f0919b57ab4af7e59d17d3d744fae_normal.jpeg,https://pbs.twimg.com/profile_images/378800000270479028/da0f0919b57ab4af7e59d17d3d744fae_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/3FrwFBZ8fc', 'expanded_url': 'http://www.linkedin.com/in/stuartmackie', 'display_url': 'linkedin.com/in/stuartmackie', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Fri Jan 24 18:07:58 +0000 2020,1220770232467382272,1220770232467382272,@maxwelld90 @CharlotteHase @tudelft Enjoy man.,False,"[36, 46]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207446767870034e+18,1220744676787003397,121709074.0,121709074,maxwelld90,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'maxwelld90', 'name': 'David Maxwell 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🇮🇪🇪🇺', 'id': 121709074, 'id_str': '121709074', 'indices': [0, 11]}, {'screen_name': 'CharlotteHase', 'name': 'Claudia Hauff', 'id': 305474242, 'id_str': '305474242', 'indices': [12, 26]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [27, 35]}]",[],en,recent,3061660476,3061660476,Xi Wang,wangxieric,"Glasgow, Scotland","PhD student (Textual Analysis, Information Retrieval, Recommender Systems) @TerrierTeam, University of Glasgow. | Amateur Photographer |",,[],False,122,242,3,Wed Mar 04 17:41:50 +0000 2015,496,,,True,False,139,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1140972380090699781/oe6MkV0b_normal.jpg,https://pbs.twimg.com/profile_images/1140972380090699781/oe6MkV0b_normal.jpg,https://pbs.twimg.com/profile_banners/3061660476/1543164188,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Fri Jan 24 17:43:15 +0000 2020,1220764009496023043,1220764009496023043,@sealuzh @prksch And really looking forward to welcoming Sebastian soon @serg_delft @EEMCS_TUD @tudelft @delftswtech,False,"[17, 116]","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",1.2207545155337298e+18,1220754515533729793,2200114051.0,2200114051,sealuzh,,,,,False,0,9,False,False,en,[],[],"[{'screen_name': 'sealuzh', 'name': 's.e.a.l.', 'id': 2200114051, 'id_str': '2200114051', 'indices': [0, 8]}, {'screen_name': 'prksch', 'name': 'Sebastian Proksch', 'id': 309298153, 'id_str': '309298153', 'indices': [9, 16]}, {'screen_name': 'serg_delft', 'name': 'SERG TU Delft', 'id': 87932616, 'id_str': '87932616', 'indices': [72, 83]}, {'screen_name': 'EEMCS_TUD', 'name': 'EEMCS TU Delft', 'id': 1277263585, 'id_str': '1277263585', 'indices': [84, 94]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [95, 103]}, {'screen_name': 'delftswtech', 'name': 'Software Technology', 'id': 709402258396614657, 'id_str': '709402258396614657', 'indices': [104, 116]}]",[],en,recent,52722878,52722878,Andy Zaidman,azaidman,"Delft, The Netherlands","Full professor @tudelft. All about software engineering @serg_delft. Software tester. Software evolutionist. Researcher. Teacher, dir. of studies. Storyteller.",https://t.co/Cfl1PKLjJH,[],False,2420,533,81,Wed Jul 01 13:20:50 +0000 2009,7826,,,False,False,12345,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/746333186377060352/Vl3n8CzI_normal.jpg,https://pbs.twimg.com/profile_images/746333186377060352/Vl3n8CzI_normal.jpg,https://pbs.twimg.com/profile_banners/52722878/1496258398,91D2FA,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/Cfl1PKLjJH', 'expanded_url': 'http://azaidman.github.io', 'display_url': 'azaidman.github.io', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Fri Jan 24 17:30:49 +0000 2020,1220760882776432640,1220760882776432640,@maxwelld90 @CharlotteHase @tudelft congrats!,False,"[36, 45]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207446767870034e+18,1220744676787003397,121709074.0,121709074,maxwelld90,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'maxwelld90', 'name': 'David Maxwell 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🇮🇪🇪🇺', 'id': 121709074, 'id_str': '121709074', 'indices': [0, 11]}, {'screen_name': 'CharlotteHase', 'name': 'Claudia Hauff', 'id': 305474242, 'id_str': '305474242', 'indices': [12, 26]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [27, 35]}]",[],en,recent,65915718,65915718,Hamed Zamani,HamedZamani,"Seattle, WA","Researcher @ Microsoft AI Research! UMass alumnus. Interested in IR, RecSys, and Text Mining.",https://t.co/0LfEzXAhsM,[],False,1299,876,52,Sat Aug 15 15:15:12 +0000 2009,5089,,,True,False,4314,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1014605653002870784/GjTUu4B__normal.jpg,https://pbs.twimg.com/profile_images/1014605653002870784/GjTUu4B__normal.jpg,,0099B9,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,regular,"[{'url': 'https://t.co/0LfEzXAhsM', 'expanded_url': 'http://hamedz.ir/', 'display_url': 'hamedz.ir', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Fri Jan 24 17:16:18 +0000 2020,1220757227067396097,1220757227067396097,@maxwelld90 @CharlotteHase @tudelft Congratulations!,False,"[36, 52]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207446767870034e+18,1220744676787003397,121709074.0,121709074,maxwelld90,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'maxwelld90', 'name': 'David Maxwell 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🇮🇪🇪🇺', 'id': 121709074, 'id_str': '121709074', 'indices': [0, 11]}, {'screen_name': 'CharlotteHase', 'name': 'Claudia Hauff', 'id': 305474242, 'id_str': '305474242', 'indices': [12, 26]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [27, 35]}]",[],en,recent,893462751393218561,893462751393218561,Michel Steuwer,MichelSteuwer,"Glasgow, Scotland",Lecturer in the School of Computing Science (@GlasgowCS) at @UofGlasgow | #ParallelProgramming #CodeGeneration #PerformancePortability @LIFTlang,https://t.co/UfBGArhjJ3,[],False,242,138,3,Fri Aug 04 13:24:54 +0000 2017,1161,,,True,False,446,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/903902147615580162/QKRJSuJ-_normal.jpg,https://pbs.twimg.com/profile_images/903902147615580162/QKRJSuJ-_normal.jpg,,003865,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/UfBGArhjJ3', 'expanded_url': 'https://michel.steuwer.info', 'display_url': 'michel.steuwer.info', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Fri Jan 24 16:44:35 +0000 2020,1220749248712585217,1220749248712585217,@maxwelld90 @CharlotteHase @tudelft Congrats David!,False,"[36, 51]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207446767870034e+18,1220744676787003397,121709074.0,121709074,maxwelld90,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'maxwelld90', 'name': 'David Maxwell 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🇮🇪🇪🇺', 'id': 121709074, 'id_str': '121709074', 'indices': [0, 11]}, {'screen_name': 'CharlotteHase', 'name': 'Claudia Hauff', 'id': 305474242, 'id_str': '305474242', 'indices': [12, 26]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [27, 35]}]",[],en,recent,3372326200,3372326200,Leigh Clark,lmhclark,"Swansea, United Kingdom","Comp Sci Lecturer @CompFoundry @SwanseaUni @FITLab_Swansea. Visiting Lecturer @ucddublin. Speech, HCI, linguistics, @CUI_Conference. @HullCity",https://t.co/xHzj9EU3tX,[],False,260,436,6,Sun Jul 12 13:19:49 +0000 2015,1319,,,False,False,569,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1103230217416519680/SDdDMnut_normal.png,https://pbs.twimg.com/profile_images/1103230217416519680/SDdDMnut_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/xHzj9EU3tX', 'expanded_url': 'http://www.lmhclark.com', 'display_url': 'lmhclark.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Fri Jan 24 16:26:25 +0000 2020,1220744676787003397,1220744676787003397,Hey. I am moving to The Netherlands at the start of March to work with @CharlotteHase at @tudelft. Excited! Looking forward to a new adventure! 🇳🇱 🤩,False,"[0, 148]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,84,False,False,en,[],[],"[{'screen_name': 'CharlotteHase', 'name': 'Claudia Hauff', 'id': 305474242, 'id_str': '305474242', 'indices': [71, 85]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [89, 97]}]",[],en,recent,121709074,121709074,David Maxwell 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪🇪🇺,maxwelld90,"Glasgow, Scotland",Just finished my PhD in Information Retrieval (CompSci) @ @uofglasgow. Go have a look at https://t.co/dl7CVFxbU9,https://t.co/dx4wtLubuj,"[{'url': 'https://t.co/dl7CVFxbU9', 'expanded_url': 'https://www.tangowithdjango.com', 'display_url': 'tangowithdjango.com', 'indices': [89, 112]}]",False,586,443,23,Wed Mar 10 10:10:47 +0000 2010,1125,,,True,False,789,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1189670739714224136/gU1qMeYg_normal.jpg,https://pbs.twimg.com/profile_images/1189670739714224136/gU1qMeYg_normal.jpg,https://pbs.twimg.com/profile_banners/121709074/1572471675,0072C6,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/dx4wtLubuj', 'expanded_url': 'https://www.dmax.org.uk', 'display_url': 'dmax.org.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Fri Jan 24 13:42:31 +0000 2020,1220703429514809345,1220703429514809345,@RolfHut @tudelft We got a kegerator and a pizza oven for research. I'm still pushing for a party before we use it for wastewater stuff.,False,"[18, 136]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207001080707564e+18,1220700108070756352,312601075.0,312601075,RolfHut,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'RolfHut', 'name': 'Rolf Hut', 'id': 312601075, 'id_str': '312601075', 'indices': [0, 8]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [9, 17]}]",[],en,recent,915265320,915265320,Caitlyn Hall,caitlynahall,"Phoenix, Arizona","@ThrivingEarth Community Sci Fellow/
Environmental Eng. PhD Candidate/
@EGU_HS Early Career Rep/
Co-Founder @AZSciPolNet 
(she/her)",,[],False,391,430,10,Tue Oct 30 18:57:08 +0000 2012,4908,,,True,False,989,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1201220571004067840/x3-hrl-J_normal.jpg,https://pbs.twimg.com/profile_images/1201220571004067840/x3-hrl-J_normal.jpg,https://pbs.twimg.com/profile_banners/915265320/1473131242,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Fri Jan 24 13:07:06 +0000 2020,1220694514215637002,1220694514215637002,"@nvandegiesen @nature @NatureNV @tudelft @UtrechtUni @wrmtudelft @deltares @VU_IVM. Study provides part of the explanations of global land area increases according to @gena_d et al. and Pekel et al. (2016). Demonstrates that global observations are vital to understand and predict changes in climate, land and water.",False,"[65, 316]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2202002666343916e+18,1220200266634391553,429977106.0,429977106,nvandegiesen,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'nvandegiesen', 'name': 'Nick van de Giesen', 'id': 429977106, 'id_str': '429977106', 'indices': [0, 13]}, {'screen_name': 'nature', 'name': 'Nature', 'id': 487833518, 'id_str': '487833518', 'indices': [14, 21]}, {'screen_name': 'NatureNV', 'name': 'Nature News & Views', 'id': 2993994029, 'id_str': '2993994029', 'indices': [22, 31]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [32, 40]}, {'screen_name': 'UtrechtUni', 'name': 'Utrecht University', 'id': 33550981, 'id_str': '33550981', 'indices': [41, 52]}, {'screen_name': 'wrmtudelft', 'name': 'Water @ TU Delft', 'id': 2270776288, 'id_str': '2270776288', 'indices': [53, 64]}, {'screen_name': 'deltares', 'name': 'Deltares', 'id': 101455280, 'id_str': '101455280', 'indices': [65, 74]}, {'screen_name': 'VU_IVM', 'name': 'IVM - VU Amsterdam', 'id': 928934147057508352, 'id_str': '928934147057508352', 'indices': [75, 82]}, {'screen_name': 'gena_d', 'name': 'Gennadii Donchyts', 'id': 22543626, 'id_str': '22543626', 'indices': [167, 174]}]",[],en,recent,61535339,61535339,Hessel Winsemius,hcwinsemius,"Delft, Nederland","Associate Professor in Water Resources Management, Delft University of Technology",,[],False,296,120,2,Thu Jul 30 16:50:33 +0000 2009,270,,,True,False,589,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/573788222993498112/u6CKAzu6_normal.jpeg,https://pbs.twimg.com/profile_images/573788222993498112/u6CKAzu6_normal.jpeg,https://pbs.twimg.com/profile_banners/61535339/1425636706,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Thu Jan 23 14:48:35 +0000 2020,1220357666196852737,1220357666196852737,RT @tudelft: Congratulations to Pablo Cesar for being awarded the 2020 Netherlands Prize for ICT Research! @pablocesar2661,False,"[0, 122]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [3, 11]}, {'screen_name': 'pablocesar2661', 'name': 'Pablo', 'id': 38169824, 'id_str': '38169824', 'indices': [107, 122]}]",[],en,recent,38169824,38169824,Pablo,pablocesar2661,,"Researcher @cwinl (Amsterdam) and @tudelft. Leads @cwi_dis. Interests: multimedia system, QoE, HCI, immersive media, affective computing, ubicomp",http://t.co/IAFVgoYHSg,[],False,429,422,24,Wed May 06 12:46:33 +0000 2009,266,,,False,False,893,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/254222356/pcesar-acm_normal.jpg,https://pbs.twimg.com/profile_images/254222356/pcesar-acm_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'http://t.co/IAFVgoYHSg', 'expanded_url': 'http://homepages.cwi.nl/~garcia/', 'display_url': 'homepages.cwi.nl/~garcia/', 'indices': [0, 22]}]",,,,,,,,,,,Thu Jan 23 14:21:36 +0000 2020,1.2203508765498941e+18,1220350876549894145,Congratulations to Pablo Cesar for being awarded the 2020 Netherlands Prize for ICT Research! @pablocesar2661,False,"[0, 109]",[],[],"[{'screen_name': 'pablocesar2661', 'name': 'Pablo', 'id': 38169824, 'id_str': '38169824', 'indices': [94, 109]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,29964546.0,29964546,TU Delft,tudelft,"Delft, the Netherlands",Delft University of Technology contributes to solving global challenges by educating socially responsible engineers and performing world-class research.,https://t.co/q9eJvMPVOl,"[{'url': 'https://t.co/q9eJvMPVOl', 'expanded_url': 'http://www.tudelft.nl/en', 'display_url': 'tudelft.nl/en', 'indices': [0, 23]}]",[],False,67841.0,6084.0,716.0,Thu Apr 09 11:28:01 +0000 2009,4244.0,,,True,False,15522.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1205784845324042240/zhl-Ph-D_normal.jpg,https://pbs.twimg.com/profile_images/1205784845324042240/zhl-Ph-D_normal.jpg,https://pbs.twimg.com/profile_banners/29964546/1543073345,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,False,1.0,14.0,False,False,en
37,Thu Jan 23 12:46:47 +0000 2020,1220327015607414784,1220327015607414784,@dlyongemallo @tudelft another group in California has used D-wave to do some TF binding site predictions and looking at cancer genomics. Those papers can be found on D-Wave’s website. I think we will see qc applied to new fields in the near future. It’s something I’ve been actively thinking abt,False,"[23, 296]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220326616565502e+18,1220326616565501954,1.2201405069336166e+18,1220140506933616640,QuantEmily_PhD,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'dlyongemallo', 'name': 'داوینچی', 'id': 51221879, 'id_str': '51221879', 'indices': [0, 13]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [14, 22]}]",[],en,recent,1220140506933616640,1220140506933616640,"Emily Morgan, PhD",QuantEmily_PhD,,"Biologist by training, data science and quantum computing consultant by trade",,[],False,135,156,0,Thu Jan 23 00:26:42 +0000 2020,46,,,False,False,28,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1220141468582580224/ySqRyhgH_normal.jpg,https://pbs.twimg.com/profile_images/1220141468582580224/ySqRyhgH_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Thu Jan 23 12:45:12 +0000 2020,1220326616565501954,1220326616565501954,"@dlyongemallo There was a thesis out of @tudelft I’ll try to find the link, looking at potential use of qc to improve genome assemblies. But I think it shows a lot of promise for things like phylogenetics etc.",False,"[14, 209]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2046525463772897e+18,1204652546377289730,51221879.0,51221879,dlyongemallo,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'dlyongemallo', 'name': 'داوینچی', 'id': 51221879, 'id_str': '51221879', 'indices': [0, 13]}, {'screen_name': 'tudelft', 'name': 'TU Delft', 'id': 29964546, 'id_str': '29964546', 'indices': [40, 48]}]",[],en,recent,1220140506933616640,1220140506933616640,"Emily Morgan, PhD",QuantEmily_PhD,,"Biologist by training, data science and quantum computing consultant by trade",,[],False,135,156,0,Thu Jan 23 00:26:42 +0000 2020,46,,,False,False,28,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1220141468582580224/ySqRyhgH_normal.jpg,https://pbs.twimg.com/profile_images/1220141468582580224/ySqRyhgH_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
