,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.possibly_sensitive,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
109,Wed Jan 22 19:00:55 +0000 2020,1220058779418611714,1220058779418611714,"@JonathanBarte17 @RanaAwdish @UVA Thanks to @RanaAwdish, I always talk to vented/sedated patients and assume they can hear everything ❤️🙏🏼. Would love the chance to see her speak at @UVA",False,"[34, 186]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200563554965914e+18,1220056355496591360,9.598575288081367e+17,959857528808136704,JonathanBarte17,,,,,False,2,12,False,False,en,[],[],"[{'screen_name': 'JonathanBarte17', 'name': 'Jonathan Bartels RN 🌊', 'id': 959857528808136704, 'id_str': '959857528808136704', 'indices': [0, 16]}, {'screen_name': 'RanaAwdish', 'name': 'RanaAwdishMD', 'id': 952787329, 'id_str': '952787329', 'indices': [17, 28]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [29, 33]}, {'screen_name': 'RanaAwdish', 'name': 'RanaAwdishMD', 'id': 952787329, 'id_str': '952787329', 'indices': [44, 55]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [182, 186]}]",[],en,recent,21598530,21598530,Laurel Geis,laurelgeis,"Charlottesville, Virginia USA","Mom of four sillies, wife, student, and adventurer in this life! Recent MSN, RN, CNL grad. Next adventure: new nurse! she/her",,,[],False,412,896,27,Sun Feb 22 21:08:49 +0000 2009,10939,,,True,False,2243,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/404566870/twitter_normal.jpg,https://pbs.twimg.com/profile_images/404566870/twitter_normal.jpg,https://pbs.twimg.com/profile_banners/21598530/1556111393,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Wed Jan 22 18:44:52 +0000 2020,1220054743336177664,1220054743336177664,"@medical_xpress @physorg_com @UVA @PNASNews Eye opening, indeed!",False,"[44, 64]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200486467937812e+18,1220048646793781248,287568380.0,287568380,medical_xpress,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'medical_xpress', 'name': 'Medical Xpress', 'id': 287568380, 'id_str': '287568380', 'indices': [0, 15]}, {'screen_name': 'physorg_com', 'name': 'Phys.org', 'id': 17248121, 'id_str': '17248121', 'indices': [16, 28]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [29, 33]}, {'screen_name': 'PNASNews', 'name': 'PNAS', 'id': 258847118, 'id_str': '258847118', 'indices': [34, 43]}]",[],en,recent,1131806850393862144,1131806850393862144,Yossarian,arian_yoss,,"Science. Atheist.
(New Account. Twitter User Since 2007)",,,[],False,22,13,0,Fri May 24 06:19:15 +0000 2019,512,,,False,False,1115,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1131806850393862144/1576154877,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Wed Jan 22 15:17:20 +0000 2020,1220002513417572352,1220002513417572352,@DanielGullotta @DavidHeadPhd @UVA @WashPapers @lsupress Same!,False,"[57, 62]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219985824772608e+18,1219985824772608000,8.815987536347791e+17,881598753634779136,DanielGullotta,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'DanielGullotta', 'name': 'Daniel N. Gullotta', 'id': 881598753634779136, 'id_str': '881598753634779136', 'indices': [0, 15]}, {'screen_name': 'DavidHeadPhd', 'name': 'David Head', 'id': 3497187082, 'id_str': '3497187082', 'indices': [16, 29]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [30, 34]}, {'screen_name': 'WashPapers', 'name': 'Washington Papers', 'id': 259889859, 'id_str': '259889859', 'indices': [35, 46]}, {'screen_name': 'lsupress', 'name': 'LSU Press', 'id': 28108063, 'id_str': '28108063', 'indices': [47, 56]}]",[],en,recent,1164965826174365696,1164965826174365696,Lisa 📚🐾,fmnsthist89,,"Feminist, cat mom, Francophile, & historian. Interests: 🇫🇷 Enlightenment & Revolution. Napoleon. Intellectual & legal hist. Debating PhD. she/her.",,,[],False,253,600,1,Fri Aug 23 18:21:20 +0000 2019,21562,,,False,False,3275,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1220760738702209024/tIyRS2rP_normal.jpg,https://pbs.twimg.com/profile_images/1220760738702209024/tIyRS2rP_normal.jpg,https://pbs.twimg.com/profile_banners/1164965826174365696/1579887027,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Wed Jan 22 14:19:07 +0000 2020,1219987863812657154,1219987863812657154,@Center4Politics @LarrySabato @UVA @MiaBLove @KKT_Kennedy @RepComstock Suffrage is the operative word.  Where did that come from?,False,"[71, 129]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2199770072298824e+18,1219977007229882373,91127293.0,91127293,Center4Politics,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Center4Politics', 'name': 'Center for Politics', 'id': 91127293, 'id_str': '91127293', 'indices': [0, 16]}, {'screen_name': 'LarrySabato', 'name': 'Larry Sabato', 'id': 21313053, 'id_str': '21313053', 'indices': [17, 29]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [30, 34]}, {'screen_name': 'MiaBLove', 'name': 'Mia Love', 'id': 343171266, 'id_str': '343171266', 'indices': [35, 44]}, {'screen_name': 'KKT_Kennedy', 'name': 'Kathleen Kennedy Townsend', 'id': 1517825239, 'id_str': '1517825239', 'indices': [45, 57]}, {'screen_name': 'RepComstock', 'name': 'Barbara Comstock', 'id': 2933760046, 'id_str': '2933760046', 'indices': [58, 70]}]",[],en,recent,1064295432799612928,1064295432799612928,CrJ,CrJ74221556,"Off we go, into the wild, blue","Let's fly somewhere! 🎶 I'm leaving... on a jet plane... don't know when I'll be back again... 🎶 UVa PhD (AE), USAF TPS FTE ✈ 🚀 🇺🇸",,,[],False,20,35,0,Sun Nov 18 23:12:59 +0000 2018,8390,,,True,False,1867,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1065293113571401733/SpeodGrz_normal.jpg,https://pbs.twimg.com/profile_images/1065293113571401733/SpeodGrz_normal.jpg,https://pbs.twimg.com/profile_banners/1064295432799612928/1542837799,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Wed Jan 22 14:15:20 +0000 2020,1219986909134512129,1219986909134512129,@UVABaseball @UVA @UVA_VAF @WhiteysWorld365 @VirginiaSports It was great!,False,"[60, 73]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2199743380672102e+18,1219974338067210240,172742915.0,172742915,UVABaseball,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'UVABaseball', 'name': 'Virginia Baseball', 'id': 172742915, 'id_str': '172742915', 'indices': [0, 12]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [13, 17]}, {'screen_name': 'UVA_VAF', 'name': 'Virginia Athletics Foundation', 'id': 567298190, 'id_str': '567298190', 'indices': [18, 26]}, {'screen_name': 'WhiteysWorld365', 'name': 'Whitelaw Reid', 'id': 365638110, 'id_str': '365638110', 'indices': [27, 43]}, {'screen_name': 'VirginiaSports', 'name': 'Virginia Cavaliers', 'id': 44257374, 'id_str': '44257374', 'indices': [44, 59]}]",[],en,recent,17163021,17163021,Francesca Zavacky,fzavacky,United States,"Free agent; PE TOY; PE/PA Consultant;UVA and Nats Baseball Fan; Wife/Mom;Connector, Cville Strong. Good cook!",https://t.co/yzljdrq08P,"[{'url': 'https://t.co/yzljdrq08P', 'expanded_url': 'http://francescazavacky.weebly.com', 'display_url': 'francescazavacky.weebly.com', 'indices': [0, 23]}]",[],False,1171,283,150,Tue Nov 04 18:07:03 +0000 2008,31015,,,True,False,27622,,False,False,False,FCEBB6,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1086406748443996160/ZiNHRqli_normal.jpg,https://pbs.twimg.com/profile_images/1086406748443996160/ZiNHRqli_normal.jpg,https://pbs.twimg.com/profile_banners/17163021/1519485566,981CEB,F0A830,78C0A8,5E412F,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Wed Jan 22 14:02:00 +0000 2020,1219983553745903617,1219983553745903617,"Off to @yaleisp to talk about the need for a nation rural broadband plan. If you’re in New Haven tomorrow, come for a listen! #ruralbroadband @UVA @Benton_Inst @Yale #farmfreshspectrum",False,"[0, 184]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,31,False,False,en,"[{'text': 'ruralbroadband', 'indices': [126, 141]}, {'text': 'farmfreshspectrum', 'indices': [166, 184]}]",[],"[{'screen_name': 'yaleisp', 'name': 'The Information Society Project', 'id': 26947239, 'id_str': '26947239', 'indices': [7, 15]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [142, 146]}, {'screen_name': 'Benton_Inst', 'name': 'Benton Institute for Broadband & Society', 'id': 16195030, 'id_str': '16195030', 'indices': [147, 159]}, {'screen_name': 'Yale', 'name': 'Yale University', 'id': 5695032, 'id_str': '5695032', 'indices': [160, 165]}]",[],en,recent,282578833,282578833,Christopher Ali,Ali_Christopher,"Charlottesville, VA","Associate Prof of media studies @UVA; fellow @benton_inst & @wef; researching & writing about rural broadband. Author, Media Localism https://t.co/4qQpT6B2SH",https://t.co/qBwZBCvO4w,"[{'url': 'https://t.co/qBwZBCvO4w', 'expanded_url': 'http://mediastudies.virginia.edu/people/cfa2z', 'display_url': 'mediastudies.virginia.edu/people/cfa2z', 'indices': [0, 23]}]","[{'url': 'https://t.co/4qQpT6B2SH', 'expanded_url': 'http://tinyurl.com/jhewnzw', 'display_url': 'tinyurl.com/jhewnzw', 'indices': [134, 157]}]",False,2042,1263,60,Fri Apr 15 13:45:04 +0000 2011,10561,,,True,False,4643,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/827982878537633793/pU56SiyL_normal.jpg,https://pbs.twimg.com/profile_images/827982878537633793/pU56SiyL_normal.jpg,https://pbs.twimg.com/profile_banners/282578833/1478863567,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531a6942bb8056b9,https://api.twitter.com/1.1/geo/id/531a6942bb8056b9.json,city,Charlottesville,"Charlottesville, VA",US,United States,[],Polygon,"[[[-78.528507, 38.009553], [-78.446389, 38.009553], [-78.446389, 38.07052], [-78.528507, 38.07052]]]"
166,Wed Jan 22 10:56:11 +0000 2020,1219936793845477379,1219936793845477379,@kamerlinlab @UVA Take it Away was a great go-to for me as a quick lunch!,False,"[18, 73]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2199362743011901e+18,1219936274301190144,1.0435739010565161e+18,1043573901056516096,kfmcdaniel,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'kamerlinlab', 'name': 'Lynn Kamerlin', 'id': 240202531, 'id_str': '240202531', 'indices': [0, 12]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [13, 17]}]",[],en,recent,1043573901056516096,1043573901056516096,Kathryn McDaniel,kfmcdaniel,"Amsterdam, The Netherlands","Present - Master's in Neurosciences @VUamsterdam | Past - @UVA, @NIH | Future - intern @UniofOxford | all about pop punk, @UVAMensHoops, and mountains",https://t.co/pklcChnob9,"[{'url': 'https://t.co/pklcChnob9', 'expanded_url': 'http://www.linkedin.com/in/kate-f-mcdaniel', 'display_url': 'linkedin.com/in/kate-f-mcda…', 'indices': [0, 23]}]",[],False,29,229,0,Sat Sep 22 18:53:01 +0000 2018,138,,,False,False,45,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1043573944580747264/WcItgocs_normal.jpg,https://pbs.twimg.com/profile_images/1043573944580747264/WcItgocs_normal.jpg,https://pbs.twimg.com/profile_banners/1043573901056516096/1575359478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Wed Jan 22 10:54:07 +0000 2020,1219936274301190144,1219936274301190144,"@kamerlinlab Hi! I have coeliac and also (mostly) eat vegan. There are a lot of good pre-made vegan and gluten free products like pasta and bread that you can buy at the grocery store. I lived in Charlottesville (@UVA undergrad) and had little issue eating out, but this was before being vegan",False,"[13, 293]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2196501011169198e+18,1219650101116919809,240202531.0,240202531,kamerlinlab,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'kamerlinlab', 'name': 'Lynn Kamerlin', 'id': 240202531, 'id_str': '240202531', 'indices': [0, 12]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [213, 217]}]",[],en,recent,1043573901056516096,1043573901056516096,Kathryn McDaniel,kfmcdaniel,"Amsterdam, The Netherlands","Present - Master's in Neurosciences @VUamsterdam | Past - @UVA, @NIH | Future - intern @UniofOxford | all about pop punk, @UVAMensHoops, and mountains",https://t.co/pklcChnob9,"[{'url': 'https://t.co/pklcChnob9', 'expanded_url': 'http://www.linkedin.com/in/kate-f-mcdaniel', 'display_url': 'linkedin.com/in/kate-f-mcda…', 'indices': [0, 23]}]",[],False,29,229,0,Sat Sep 22 18:53:01 +0000 2018,138,,,False,False,45,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1043573944580747264/WcItgocs_normal.jpg,https://pbs.twimg.com/profile_images/1043573944580747264/WcItgocs_normal.jpg,https://pbs.twimg.com/profile_banners/1043573901056516096/1575359478,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Tue Jan 21 16:44:52 +0000 2020,1219662153906475008,1219662153906475008,@JessAStern @UVA thanks Jessie!,False,"[17, 31]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2193568878309294e+18,1219356887830929409,1.0928002253145539e+18,1092800225314553861,JessAStern,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'JessAStern', 'name': 'Jessica A. Stern', 'id': 1092800225314553861, 'id_str': '1092800225314553861', 'indices': [0, 11]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [12, 16]}]",[],en,recent,1113785828436840453,1113785828436840453,Stefen Beeler-Duden,Stefen_Beeler,,"PhD candidate studying positive emotions, affective development, and social behavior",,,[],False,22,143,0,Thu Apr 04 12:50:09 +0000 2019,21,,,False,False,4,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1113792450961784833/kgBSk-dJ_normal.png,https://pbs.twimg.com/profile_images/1113792450961784833/kgBSk-dJ_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Tue Jan 21 15:58:01 +0000 2020,1219650365458669569,1219650365458669569,RT @Debbie_Hellman: Just participated in an interesting discussion on the impeachment @UVA in the beautiful Rotunda room sponsored by @UVAD…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'Debbie_Hellman', 'name': 'Deborah Hellman', 'id': 1038138432340549632, 'id_str': '1038138432340549632', 'indices': [3, 18]}, {'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [86, 90]}]",[],en,recent,285743151,285743151,Ellen Ochs,EllenOchs,,#Cities #DC #Pittsburgh #Charlottesville @STABulldogs #CatsAreWild @DavidsonCollege #DubNation @warriors #RaiseHigh #Colonials #UVA #Democracy - opinions mine,,,[],False,1879,2768,44,Thu Apr 21 18:11:03 +0000 2011,21007,,,True,False,9590,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1056618312258338816/cf5miX3q_normal.jpg,https://pbs.twimg.com/profile_images/1056618312258338816/cf5miX3q_normal.jpg,https://pbs.twimg.com/profile_banners/285743151/1540754896,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Sun Jan 19 15:15:53 +0000 2020,1.2189149832177132e+18,1218914983217713152,"Just participated in an interesting discussion on the impeachment @UVA in the beautiful Rotunda room sponsored by @UVADemocracy, @Miller_Center and the Karsh Center for Law and Democracy @UVALaw.  Thanks @ChrisLu44 @kkondik @BarbaraPerryUVA and @wjantholis.",False,"[0, 257]",[],[],"[{'screen_name': 'UVA', 'name': 'UVA', 'id': 1910771, 'id_str': '1910771', 'indices': [66, 70]}, {'screen_name': 'UVADemocracy', 'name': 'UVA Democracy Initiative', 'id': 1130857348921036802, 'id_str': '1130857348921036802', 'indices': [114, 127]}, {'screen_name': 'Miller_Center', 'name': 'Miller Center', 'id': 21305239, 'id_str': '21305239', 'indices': [129, 143]}, {'screen_name': 'UVALaw', 'name': 'UVA Law School', 'id': 17074098, 'id_str': '17074098', 'indices': [187, 194]}, {'screen_name': 'ChrisLu44', 'name': 'Chris Lu', 'id': 461697741, 'id_str': '461697741', 'indices': [204, 214]}, {'screen_name': 'kkondik', 'name': 'Kyle Kondik', 'id': 251627765, 'id_str': '251627765', 'indices': [215, 223]}, {'screen_name': 'BarbaraPerryUVA', 'name': 'Barbara A. Perry', 'id': 124030492, 'id_str': '124030492', 'indices': [224, 240]}, {'screen_name': 'wjantholis', 'name': 'William Antholis', 'id': 248776079, 'id_str': '248776079', 'indices': [245, 256]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.0381384323405496e+18,1038138432340549632,Deborah Hellman,Debbie_Hellman,"Charlottesville, VA","@UVALaw, writing on discrimination theory, fair AI and corruption/democracy/gov ethics,  “When is Discrimination Wrong?” (HUP), Board @CampaignLegal",https://t.co/y3LLdlNVYq,[],False,786.0,300.0,8.0,Fri Sep 07 18:54:24 +0000 2018,426.0,,,False,False,96.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1038139281993330688/ruRso2Eo_normal.jpg,https://pbs.twimg.com/profile_images/1038139281993330688/ruRso2Eo_normal.jpg,https://pbs.twimg.com/profile_banners/1038138432340549632/1536346804,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,5.0,22.0,False,False,en,"[{'url': 'https://t.co/y3LLdlNVYq', 'expanded_url': 'https://www.law.virginia.edu/faculty/profile/dh9ev/2299809', 'display_url': 'law.virginia.edu/faculty/profil…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
