,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
45,Fri Jan 24 18:30:26 +0000 2020,1220775884044546049,1220775884044546049,@warwicknewsroom @mlamont6 @warwickuni Amazing! Bravo 👏🏽,False,"[39, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2206523467341865e+18,1220652346734186496,1221132001.0,1221132001,warwicknewsroom,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'warwicknewsroom', 'name': 'Warwick Newsroom', 'id': 1221132001, 'id_str': '1221132001', 'indices': [0, 16]}, {'screen_name': 'mlamont6', 'name': 'Michele Lamont', 'id': 1458440143, 'id_str': '1458440143', 'indices': [17, 26]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [27, 38]}]",[],en,recent,840256739916292096,840256739916292096,Nina Gheihman,ninagheihman,"Cambridge, MA",PhD Candidate @HarvardWCFIA studying how cultural entrepreneurs are transforming the vegan movement.,https://t.co/460Ovnebcw,[],False,578,588,9,Fri Mar 10 17:43:12 +0000 2017,2679,,,False,False,669,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1196982752916246529/zW2wEFip_normal.jpg,https://pbs.twimg.com/profile_images/1196982752916246529/zW2wEFip_normal.jpg,https://pbs.twimg.com/profile_banners/840256739916292096/1574217903,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/460Ovnebcw', 'expanded_url': 'http://www.ninagheihman.com', 'display_url': 'ninagheihman.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Fri Jan 24 13:00:47 +0000 2020,1220692925358788608,1220692925358788608,@commschols @warwickuni Thanks @commschols,False,"[24, 42]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2206610270182892e+18,1220661027018289152,115358710.0,115358710,commschols,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'commschols', 'name': 'CSC in the UK', 'id': 115358710, 'id_str': '115358710', 'indices': [0, 11]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [12, 23]}, {'screen_name': 'commschols', 'name': 'CSC in the UK', 'id': 115358710, 'id_str': '115358710', 'indices': [31, 42]}]",[],en,recent,1065998615838105602,1065998615838105602,Temitope Tosin ABIOLA,Tosin_T_Abiola,"Coventry, England","PhD student @warwickchem, @StavrosTeam.  Interested in #plantsunscreens #photophysics&photochemistry, #ultrafast lasers spectroscopy.
MSc:ASI@warwickchem |AMRSC",,[],False,41,143,0,Fri Nov 23 16:00:50 +0000 2018,138,,,False,False,56,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1079133792852422658/dCm1M183_normal.jpg,https://pbs.twimg.com/profile_images/1079133792852422658/dCm1M183_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Thu Jan 23 22:49:02 +0000 2020,1220478574169350149,1220478574169350149,"Today’s been a day for recharging the batteries - swimming at @warwicksport, shopping and singing, in a very enjoyable @warwickuni Chorus rehearsal this evening.",False,"[0, 161]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'warwicksport', 'name': 'Warwick Sport', 'id': 36630470, 'id_str': '36630470', 'indices': [62, 75]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [119, 130]}]",[],en,recent,260341356,260341356,Helen Ireland,Troyvisitor,,"Christian, music-lover, Classicist, newly-retired Academic Support Librarian @Warwickuni",,[],False,232,660,11,Thu Mar 03 17:59:03 +0000 2011,1916,,,False,False,3270,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Thu Jan 23 22:34:03 +0000 2020,1220474804291149826,1220474804291149826,@MomentsofGuffaw @warwickuni @Warwick_Edu @IASWarwick Congratulations Jen!,False,"[54, 74]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2202918995101368e+18,1220291899510136832,190994565.0,190994565,MomentsofGuffaw,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MomentsofGuffaw', 'name': 'Dr. Jen Kitchen', 'id': 190994565, 'id_str': '190994565', 'indices': [0, 16]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [17, 28]}, {'screen_name': 'Warwick_Edu', 'name': 'Warwick Education Studies', 'id': 1328690677, 'id_str': '1328690677', 'indices': [29, 41]}, {'screen_name': 'IASWarwick', 'name': 'IAS Warwick', 'id': 393332567, 'id_str': '393332567', 'indices': [42, 53]}]",[],en,recent,1186571449,1186571449,Michael Carklin,Michael_Carklin,"Cardiff, UK","Lecturer, teacher, theatre maker, writer... inspired by my students, engaging drama, music that touches deeply, people who care, and imaginative leadership.",,[],False,1060,2215,22,Sat Feb 16 15:26:00 +0000 2013,5152,,,False,False,1529,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1141821697781379072/3NODOs2R_normal.jpg,https://pbs.twimg.com/profile_images/1141821697781379072/3NODOs2R_normal.jpg,https://pbs.twimg.com/profile_banners/1186571449/1361051452,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Thu Jan 23 18:25:19 +0000 2020,1220412207248351232,1220412207248351232,"Secondly, @warwickuni,  thank you for being part of my scholarship by paying my stipends and other bills.  Also thanks for the amazing environment created for international students........",False,"[0, 189]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2204115469768827e+18,1220411546976882688,1.0659986158381056e+18,1065998615838105602,Tosin_T_Abiola,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [10, 21]}]",[],en,recent,1065998615838105602,1065998615838105602,Temitope Tosin ABIOLA,Tosin_T_Abiola,"Coventry, England","PhD student @warwickchem, @StavrosTeam.  Interested in #plantsunscreens #photophysics&photochemistry, #ultrafast lasers spectroscopy.
MSc:ASI@warwickchem |AMRSC",,[],False,41,143,0,Fri Nov 23 16:00:50 +0000 2018,138,,,False,False,56,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1079133792852422658/dCm1M183_normal.jpg,https://pbs.twimg.com/profile_images/1079133792852422658/dCm1M183_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Thu Jan 23 16:34:45 +0000 2020,1220384383707860994,1220384383707860994,@MomentsofGuffaw @warwickuni @Warwick_Edu @IASWarwick Congratulations and well done!! Very well deserved xx,False,"[54, 107]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202918995101368e+18,1220291899510136832,190994565.0,190994565,MomentsofGuffaw,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MomentsofGuffaw', 'name': 'Dr. Jen Kitchen', 'id': 190994565, 'id_str': '190994565', 'indices': [0, 16]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [17, 28]}, {'screen_name': 'Warwick_Edu', 'name': 'Warwick Education Studies', 'id': 1328690677, 'id_str': '1328690677', 'indices': [29, 41]}, {'screen_name': 'IASWarwick', 'name': 'IAS Warwick', 'id': 393332567, 'id_str': '393332567', 'indices': [42, 53]}]",[],en,recent,2932585001,2932585001,Rowan,rm_mackenzie,"Yorkshire and The Humber, England",PhD researcher - Creating Space for Shakespeare. Prison Shakespeare practitioner. Founder JLP Trust Animal Rescue (charity 1167288).,https://t.co/o5l9NLcWph,[],False,397,886,0,Fri Dec 19 20:44:36 +0000 2014,2295,,,False,False,750,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1077280848381206530/C3NLZobt_normal.jpg,https://pbs.twimg.com/profile_images/1077280848381206530/C3NLZobt_normal.jpg,https://pbs.twimg.com/profile_banners/2932585001/1528059153,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/o5l9NLcWph', 'expanded_url': 'http://www.jlptrustanimalrescue.org.uk', 'display_url': 'jlptrustanimalrescue.org.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Thu Jan 23 15:19:53 +0000 2020,1220365543728984066,1220365543728984066,@JohnDalziel @warwickuni @johndalziel we are rolling electric charging out across all our sites. We have already done this at our Innovation Centres in Binley and Warwick. This year we aim to install electric charging points at the Venture Centre. We fully agree with you about the importance of this.🚗🔋,False,"[25, 303]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220336370578862e+18,1220336370578862081,20263416.0,20263416,JohnDalziel,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'JohnDalziel', 'name': 'John JD Dalziel', 'id': 20263416, 'id_str': '20263416', 'indices': [0, 12]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [13, 24]}, {'screen_name': 'JohnDalziel', 'name': 'John JD Dalziel', 'id': 20263416, 'id_str': '20263416', 'indices': [25, 37]}]",[],en,recent,334697264,334697264,University of Warwick Science Park,WarwickSP,"Coventry, Warwickshire",UWSP is one of the UK's oldest university owned Science Parks & has worked in the field of innovation for over 35 years. @Bus_Ready @MinervaAngels @Ignite_UWSP,https://t.co/e27QHfrLTY,[],False,742,511,12,Wed Jul 13 14:38:36 +0000 2011,1261,,,True,False,1334,,False,False,False,000000,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1014110199173533696/wuUconkM_normal.jpg,https://pbs.twimg.com/profile_images/1014110199173533696/wuUconkM_normal.jpg,https://pbs.twimg.com/profile_banners/334697264/1532007379,CA226B,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/e27QHfrLTY', 'expanded_url': 'https://bit.ly/31xYbPd', 'display_url': 'bit.ly/31xYbPd', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Thu Jan 23 14:23:16 +0000 2020,1220351294906368001,1220351294906368001,@DanNouveau @LGBTHM @warwickuni @CharlestonTrust @ShakespeareBT @readingmuseum @MAACambridge @Museum_Cardiff @blistshill @PrideCymru Where are you having dinner on the 22?,False,"[133, 171]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2193621735221903e+18,1219362173522190336,2597872531.0,2597872531,DanNouveau,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'DanNouveau', 'name': 'Dan Vo', 'id': 2597872531, 'id_str': '2597872531', 'indices': [0, 11]}, {'screen_name': 'LGBTHM', 'name': 'LGBT History Month', 'id': 140025559, 'id_str': '140025559', 'indices': [12, 19]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [20, 31]}, {'screen_name': 'CharlestonTrust', 'name': 'The Charleston Trust', 'id': 104511154, 'id_str': '104511154', 'indices': [32, 48]}, {'screen_name': 'ShakespeareBT', 'name': 'Shakespeare B Trust', 'id': 125627909, 'id_str': '125627909', 'indices': [49, 63]}, {'screen_name': 'readingmuseum', 'name': 'Reading Museum', 'id': 22674438, 'id_str': '22674438', 'indices': [64, 78]}, {'screen_name': 'MAACambridge', 'name': 'MAA Cambridge', 'id': 112720863, 'id_str': '112720863', 'indices': [79, 92]}, {'screen_name': 'Museum_Cardiff', 'name': 'Amgueddfa Caerdydd', 'id': 117438690, 'id_str': '117438690', 'indices': [93, 108]}, {'screen_name': 'blistshill', 'name': 'Ironbridge Museums', 'id': 53108183, 'id_str': '53108183', 'indices': [109, 120]}, {'screen_name': 'PrideCymru', 'name': 'Pride Cymru', 'id': 29004509, 'id_str': '29004509', 'indices': [121, 132]}]",[],en,recent,1007284936720740352,1007284936720740352,Dr Claudia Antolini 🌌🚀she/her 🐯,CA_AstroComm,"Cardiff, Wales",#Scicomm | space wizard | #STEMinist | #mentalhealth | immigrant | @tigerinstemm 🇮🇹🇪🇺🏴󠁧󠁢󠁷󠁬󠁳󠁿 #PublicEngagement @PhysicsNews (own views). Pass the 🍨!,,[],False,12132,1920,125,Thu Jun 14 15:33:38 +0000 2018,85073,,,True,False,26141,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1153409564756336640/MTnKSacj_normal.jpg,https://pbs.twimg.com/profile_images/1153409564756336640/MTnKSacj_normal.jpg,https://pbs.twimg.com/profile_banners/1007284936720740352/1557611773,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Thu Jan 23 13:37:35 +0000 2020,1220339797648138241,1220339797648138241,"@int_futures @checkpoint_leam @warwickuni @WGDSoc @covcampus @CUCcareers @unibirmingham @GamerCampUK @leamingtonspaCM @brumindies 🖐️, gonna gently tap @dmugds @StaffsGDS @UoBGamesDev too 😋",False,"[130, 188]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203387230758707e+18,1220338723075870720,9.76811215380009e+17,976811215380008960,int_futures,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'int_futures', 'name': 'Interactive Futures', 'id': 976811215380008960, 'id_str': '976811215380008960', 'indices': [0, 12]}, {'screen_name': 'checkpoint_leam', 'name': 'Checkpoint', 'id': 1143483596650483713, 'id_str': '1143483596650483713', 'indices': [13, 29]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [30, 41]}, {'screen_name': 'WGDSoc', 'name': 'Warwick Game Design', 'id': 1658021468, 'id_str': '1658021468', 'indices': [42, 49]}, {'screen_name': 'covcampus', 'name': 'Coventry University', 'id': 15515159, 'id_str': '15515159', 'indices': [50, 60]}, {'screen_name': 'CUCcareers', 'name': 'CUC Careers', 'id': 3063941723, 'id_str': '3063941723', 'indices': [61, 72]}, {'screen_name': 'unibirmingham', 'name': 'Uni of Birmingham', 'id': 17865542, 'id_str': '17865542', 'indices': [73, 87]}, {'screen_name': 'GamerCampUK', 'name': 'GamerCamp Studios', 'id': 84330280, 'id_str': '84330280', 'indices': [88, 100]}, {'screen_name': 'leamingtonspaCM', 'name': 'CreativeMornings/Leamington Spa', 'id': 1128396991933952000, 'id_str': '1128396991933952000', 'indices': [101, 117]}, {'screen_name': 'brumindies', 'name': 'Birmingham Videogame Indies', 'id': 2987135902, 'id_str': '2987135902', 'indices': [118, 129]}, {'screen_name': 'dmugds', 'name': 'DMU Game Dev Society', 'id': 788352864171257856, 'id_str': '788352864171257856', 'indices': [151, 158]}, {'screen_name': 'StaffsGDS', 'name': 'Staffs Game Dev Society', 'id': 824365448204611584, 'id_str': '824365448204611584', 'indices': [159, 169]}, {'screen_name': 'UoBGamesDev', 'name': 'UoB Games Dev Soc', 'id': 1345790172, 'id_str': '1345790172', 'indices': [170, 182]}]",[],en,recent,1085337497180213253,1085337497180213253,LevelUpUK,_LevelUp_UK_,United Kingdom,"Imagines a world where #studentdevs are Motivated, Determined and Inspired to do #gamedev. tweets by @parityb1t",https://t.co/mlPMjYpOoy,[],False,139,88,1,Wed Jan 16 00:46:38 +0000 2019,519,,,False,False,483,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1174433469600083968/QYVzEBS0_normal.jpg,https://pbs.twimg.com/profile_images/1174433469600083968/QYVzEBS0_normal.jpg,https://pbs.twimg.com/profile_banners/1085337497180213253/1548148147,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/mlPMjYpOoy', 'expanded_url': 'http://lvlup.org.uk', 'display_url': 'lvlup.org.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Thu Jan 23 12:35:02 +0000 2020,1220324057314480131,1220324057314480131,@MomentsofGuffaw @warwickuni @Warwick_Edu @IASWarwick Huge congrats Jen x,False,"[54, 73]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202918995101368e+18,1220291899510136832,190994565.0,190994565,MomentsofGuffaw,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MomentsofGuffaw', 'name': 'Dr. Jen Kitchen', 'id': 190994565, 'id_str': '190994565', 'indices': [0, 16]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [17, 28]}, {'screen_name': 'Warwick_Edu', 'name': 'Warwick Education Studies', 'id': 1328690677, 'id_str': '1328690677', 'indices': [29, 41]}, {'screen_name': 'IASWarwick', 'name': 'IAS Warwick', 'id': 393332567, 'id_str': '393332567', 'indices': [42, 53]}]",[],en,recent,715751263,715751263,Claire French,cfrenchtweeting,"Birmingham, England",Researching languaging in applied performance praxis @IASWarwick #ECR Fellow #CommonwealthScholar PhD @WarwickUni | Activist-Maker-Scholar | Alumni @CSSDLondon,https://t.co/NeERYoarkn,[],False,375,370,9,Wed Jul 25 08:52:31 +0000 2012,1031,,,False,False,551,,False,False,False,E6DF22,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1044125316116094977/yDocNNzU_normal.jpg,https://pbs.twimg.com/profile_images/1044125316116094977/yDocNNzU_normal.jpg,https://pbs.twimg.com/profile_banners/715751263/1508487439,ABB8C2,FFFFFF,F6F6F6,333333,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/NeERYoarkn', 'expanded_url': 'http://www.clairefrench.com', 'display_url': 'clairefrench.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Thu Jan 23 12:22:56 +0000 2020,1220321012023250944,1220321012023250944,"@MomentsofGuffaw @warwickuni @Warwick_Edu @IASWarwick Warmest congratulations, Doctor! 🥰",False,"[54, 88]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2202918995101368e+18,1220291899510136832,190994565.0,190994565,MomentsofGuffaw,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MomentsofGuffaw', 'name': 'Dr. Jen Kitchen', 'id': 190994565, 'id_str': '190994565', 'indices': [0, 16]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [17, 28]}, {'screen_name': 'Warwick_Edu', 'name': 'Warwick Education Studies', 'id': 1328690677, 'id_str': '1328690677', 'indices': [29, 41]}, {'screen_name': 'IASWarwick', 'name': 'IAS Warwick', 'id': 393332567, 'id_str': '393332567', 'indices': [42, 53]}]",[],en,recent,930379195787726848,930379195787726848,Natia Sopromadze,NatiaSopromadze,"Oxford, United Kingdom",Research Officer @OxfordDeptofEd & RA @WLVsci_eng丨Previously PhD @Warwick_Edu & ECF @IASWarwick丨Comparative research methods,,[],False,147,469,3,Tue Nov 14 10:17:40 +0000 2017,297,,,False,False,156,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1197872242421587968/lnC6NXsY_normal.jpg,https://pbs.twimg.com/profile_images/1197872242421587968/lnC6NXsY_normal.jpg,https://pbs.twimg.com/profile_banners/930379195787726848/1580000298,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Thu Jan 23 11:25:10 +0000 2020,1220306474972389376,1220306474972389376,@smmcdt @LaviBianchi3 @warwickuni @EPSRC Congratulations @LaviBianchi3 :),False,"[41, 73]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.2203044558848369e+18,1220304455884836864,9.176909891580273e+17,917690989158027264,smmcdt,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'smmcdt', 'name': 'EPSRC Sustainable Materials and Manufacturing CDT', 'id': 917690989158027264, 'id_str': '917690989158027264', 'indices': [0, 7]}, {'screen_name': 'LaviBianchi3', 'name': 'Lavinia Bianchi', 'id': 794504474932998145, 'id_str': '794504474932998145', 'indices': [8, 21]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [22, 33]}, {'screen_name': 'EPSRC', 'name': 'Engineering and Physical Sciences Research Council', 'id': 59780450, 'id_str': '59780450', 'indices': [34, 40]}, {'screen_name': 'LaviBianchi3', 'name': 'Lavinia Bianchi', 'id': 794504474932998145, 'id_str': '794504474932998145', 'indices': [57, 70]}]",[],en,recent,20580783,20580783,WMG,wmgwarwick,"Uni of Warwick, Coventry",@wmgwarwick is updated by WMG’s Comms team. WMG is an applied research & education dept @warwickuni,https://t.co/RoG4DQPJ07,[],False,5695,1304,160,Wed Feb 11 09:36:33 +0000 2009,1148,,,True,False,7215,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/692306547444191232/9shzjRan_normal.jpg,https://pbs.twimg.com/profile_images/692306547444191232/9shzjRan_normal.jpg,https://pbs.twimg.com/profile_banners/20580783/1429173677,FF0000,000000,EFEFEF,808080,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/RoG4DQPJ07', 'expanded_url': 'http://www.wmg.warwick.ac.uk', 'display_url': 'wmg.warwick.ac.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
